REGION,TECHNOLOGY,YEAR,VALUE,absolute_production
REGION1,NOBC,2049,0.0,0.0
REGION1,NOBC,2050,0.0,0.0
REGION1,NOBC,2051,0.0,0.0
REGION1,NOBC,2052,0.0,0.0
REGION1,NOBC,2053,0.0,0.0
REGION1,NOBC,2054,0.0,0.0
REGION1,NOBC,2055,0.0,0.0
REGION1,NOBC,2056,0.0,0.0
REGION1,NOBC,2057,0.0,0.0
REGION1,NOBC,2058,0.0,0.0
REGION1,NOBC,2059,0.0,0.0
REGION1,NOBC,2060,0.0,0.0
REGION1,SEBC,2015,0.0,0.0
REGION1,SEBC,2016,0.0,0.0
REGION1,SEBC,2017,0.0,0.0
REGION1,SEBC,2018,0.0,0.0
REGION1,SEBC,2019,0.0,0.0
REGION1,SEBC,2020,0.0,0.0
REGION1,SEBC,2021,0.0,0.0
REGION1,SEBC,2022,0.0,0.0
REGION1,SEBC,2023,0.0,0.0
REGION1,SEBC,2024,0.0,0.0
REGION1,SEBC,2025,0.0,0.0
REGION1,SEBC,2026,0.0,0.0
REGION1,SEBC,2027,0.0,0.0
REGION1,SEBC,2028,0.0,0.0
REGION1,SEBC,2029,0.0678,2.79
REGION1,SEBC,2030,0.1368,6.05
REGION1,SEBC,2031,0.1871,8.84
REGION1,SEBC,2032,0.236,11.87
REGION1,SEBC,2033,0.2794,14.89
REGION1,SEBC,2034,0.3181,17.91
REGION1,SEBC,2035,0.9961,59.11
REGION1,SEBC,2036,1.0,62.37
REGION1,SEBC,2037,1.0,65.39
REGION1,SEBC,2038,1.0,68.42
REGION1,SEBC,2039,1.0,71.44
REGION1,SEBC,2040,1.0,74.47
REGION1,SEBC,2041,1.0,77.49
REGION1,SEBC,2042,1.0,80.52
REGION1,SEBC,2043,0.9638,80.52
REGION1,SEBC,2044,0.9301,80.52
REGION1,SEBC,2045,0.8987,80.52
REGION1,SEBC,2046,0.8694,80.52
REGION1,SEBC,2047,0.8419,80.52
REGION1,SEBC,2048,0.8161,80.52
REGION1,SEBC,2049,0.7918,80.52
REGION1,SEBC,2050,0.7689,80.52
REGION1,SEBC,2051,0.7474,80.52
REGION1,SEBC,2052,0.727,80.52
REGION1,SEBC,2053,0.7076,80.52
REGION1,SEBC,2054,0.6893,80.52
REGION1,SEBC,2055,0.6719,80.52
REGION1,SEBC,2056,0.6554,80.52
REGION1,SEBC,2057,0.6396,80.52
REGION1,SEBC,2058,0.6246,80.52
REGION1,SEBC,2059,0.5891,77.72
REGION1,SEBC,2060,0.5518,74.47
REGION1,DKSR,2015,1.0,3.71
REGION1,DKSR,2016,1.0,3.68
REGION1,DKSR,2017,1.0,3.68
REGION1,DKSR,2018,1.0,3.68
REGION1,DKSR,2019,1.0,3.68
REGION1,DKSR,2020,1.0,3.68
REGION1,DKSR,2021,1.0,3.83
REGION1,DKSR,2022,1.0,3.97
REGION1,DKSR,2023,1.0,4.11
REGION1,DKSR,2024,1.0,4.25
REGION1,DKSR,2025,1.0,4.39
REGION1,DKSR,2026,1.0,4.53
REGION1,DKSR,2027,1.0,4.67
REGION1,DKSR,2028,1.0,4.81
REGION1,DKSR,2029,1.0,4.95
REGION1,DKSR,2030,1.0,5.1
REGION1,DKSR,2031,1.0,7.93
REGION1,DKSR,2032,0.9754,10.5
REGION1,DKSR,2033,0.7726,10.5
REGION1,DKSR,2034,0.6394,10.5
REGION1,DKSR,2035,0.5455,10.5
REGION1,DKSR,2036,0.4756,10.5
REGION1,DKSR,2037,0.0107,0.27
REGION1,DKSR,2038,0.0,0.0
REGION1,DKSR,2039,0.0,0.0
REGION1,DKSR,2040,0.0,0.0
REGION1,DKSR,2041,0.0,0.0
REGION1,DKSR,2042,0.0,0.0
REGION1,DKSR,2043,0.0681,2.85
REGION1,DKSR,2044,0.1009,4.51
REGION1,DKSR,2045,0.1148,5.45
REGION1,DKSR,2046,0.1083,5.45
REGION1,DKSR,2047,0.1025,5.45
REGION1,DKSR,2048,0.0974,5.45
REGION1,DKSR,2049,0.0927,5.45
REGION1,DKSR,2050,0.0884,5.45
REGION1,DKSR,2051,0.0,0.0
REGION1,DKSR,2052,0.0,0.0
REGION1,DKSR,2053,0.0,0.0
REGION1,DKSR,2054,0.0,0.0
REGION1,DKSR,2055,0.0,0.0
REGION1,DKSR,2056,0.0,0.0
REGION1,DKSR,2057,0.0,0.0
REGION1,DKSR,2058,0.0,0.0
REGION1,DKSR,2059,0.0,0.0
REGION1,DKSR,2060,0.0,0.0
REGION1,FISR,2015,1.0,18.14
REGION1,FISR,2016,1.0,18.14
REGION1,FISR,2017,1.0,18.14
REGION1,FISR,2018,1.0,18.14
REGION1,FISR,2019,1.0,18.14
REGION1,FISR,2020,1.0,18.14
REGION1,FISR,2021,1.0,18.75
REGION1,FISR,2022,1.0,19.35
REGION1,FISR,2023,1.0,19.96
REGION1,FISR,2024,1.0,20.56
REGION1,FISR,2025,1.0,21.17
REGION1,FISR,2026,1.0,21.77
REGION1,FISR,2027,1.0,22.38
REGION1,FISR,2028,1.0,22.98
REGION1,FISR,2029,1.0,23.59
REGION1,FISR,2030,1.0,24.19
REGION1,FISR,2031,1.0,24.8
REGION1,FISR,2032,1.0,25.4
REGION1,FISR,2033,1.0,26.01
REGION1,FISR,2034,1.0,26.61
REGION1,FISR,2035,0.0,0.0
REGION1,FISR,2036,0.0,0.0
REGION1,FISR,2037,0.0,0.0
REGION1,FISR,2038,0.0,0.0
REGION1,FISR,2039,0.0,0.0
REGION1,FISR,2040,0.0,0.0
REGION1,FISR,2041,0.0,0.0
REGION1,FISR,2042,0.0,0.0
REGION1,FISR,2043,0.0,0.0
REGION1,FISR,2044,0.0,0.0
REGION1,FISR,2045,0.0182,0.6
REGION1,FISR,2046,0.0,0.0
REGION1,FISR,2047,0.0,0.0
REGION1,FISR,2048,0.0,0.0
REGION1,FISR,2049,0.0,0.0
REGION1,FISR,2050,0.0,0.0
REGION1,FISR,2051,0.0,0.0
REGION1,FISR,2052,0.0,0.0
REGION1,FISR,2053,0.0,0.0
REGION1,FISR,2054,0.0,0.0
REGION1,FISR,2055,0.0,0.0
REGION1,FISR,2056,0.0,0.0
REGION1,FISR,2057,0.0,0.0
REGION1,FISR,2058,0.0,0.0
REGION1,FISR,2059,0.0,0.0
REGION1,FISR,2060,0.0,0.0
REGION1,NOSR,2015,1.0,27.22
REGION1,NOSR,2016,1.0,27.22
REGION1,NOSR,2017,1.0,27.22
REGION1,NOSR,2018,1.0,27.22
REGION1,NOSR,2019,1.0,27.22
REGION1,NOSR,2020,1.0,27.22
REGION1,NOSR,2021,1.0,28.12
REGION1,NOSR,2022,1.0,29.03
REGION1,NOSR,2023,1.0,29.94
REGION1,NOSR,2024,1.0,30.85
REGION1,NOSR,2025,1.0,31.75
REGION1,NOSR,2026,1.0,32.66
REGION1,NOSR,2027,1.0,33.57
REGION1,NOSR,2028,1.0,34.48
REGION1,NOSR,2029,1.0,35.38
REGION1,NOSR,2030,1.0,36.29
REGION1,NOSR,2031,1.0,37.2
REGION1,NOSR,2032,1.0,38.1
REGION1,NOSR,2033,1.0,39.01
REGION1,NOSR,2034,0.8175,32.63
REGION1,NOSR,2035,0.6077,24.81
REGION1,NOSR,2036,0.2607,10.89
REGION1,NOSR,2037,0.0,0.0
REGION1,NOSR,2038,0.0,0.0
REGION1,NOSR,2039,0.0,0.0
REGION1,NOSR,2040,0.0,0.0
REGION1,NOSR,2041,0.0,0.0
REGION1,NOSR,2042,0.0,0.0
REGION1,NOSR,2043,0.0,0.0
REGION1,NOSR,2044,0.0,0.0
REGION1,NOSR,2045,0.0,0.0
REGION1,NOSR,2046,0.0,0.0
REGION1,NOSR,2047,0.0,0.0
REGION1,NOSR,2048,0.0,0.0
REGION1,NOSR,2049,0.0,0.0
REGION1,NOSR,2050,0.0,0.0
REGION1,NOSR,2051,0.0,0.0
REGION1,NOSR,2052,0.0,0.0
REGION1,NOSR,2053,0.0,0.0
REGION1,NOSR,2054,0.0,0.0
REGION1,NOSR,2055,0.0,0.0
REGION1,NOSR,2056,0.0,0.0
REGION1,NOSR,2057,0.0,0.0
REGION1,NOSR,2058,0.0,0.0
REGION1,NOSR,2059,0.0,0.0
REGION1,NOSR,2060,0.0,0.0
REGION1,SESR,2015,1.0,13.98
REGION1,SESR,2016,1.0,13.98
REGION1,SESR,2017,1.0,13.98
REGION1,SESR,2018,1.0,13.98
REGION1,SESR,2019,1.0,13.98
REGION1,SESR,2020,1.0,13.98
REGION1,SESR,2021,1.0,17.01
REGION1,SESR,2022,1.0,20.03
REGION1,SESR,2023,1.0,23.06
REGION1,SESR,2024,1.0,26.08
REGION1,SESR,2025,1.0,29.1
REGION1,SESR,2026,1.0,32.13
REGION1,SESR,2027,1.0,35.15
REGION1,SESR,2028,1.0,38.18
REGION1,SESR,2029,0.9266,38.18
REGION1,SESR,2030,0.8632,38.18
REGION1,SESR,2031,0.808,38.18
REGION1,SESR,2032,0.7594,38.18
REGION1,SESR,2033,0.7163,38.18
REGION1,SESR,2034,0.6778,38.18
REGION1,SESR,2035,0.0,0.0
REGION1,SESR,2036,0.0,0.0
REGION1,SESR,2037,0.0,0.0
REGION1,SESR,2038,0.0,0.0
REGION1,SESR,2039,0.0,0.0
REGION1,SESR,2040,0.0,0.0
REGION1,SESR,2041,0.0,0.0
REGION1,SESR,2042,0.0,0.0
REGION1,SESR,2043,0.0362,3.02
REGION1,SESR,2044,0.0032,0.27
REGION1,SESR,2045,0.0422,3.78
REGION1,SESR,2046,0.0034,0.32
REGION1,SESR,2047,0.0,0.0
REGION1,SESR,2048,0.0305,3.01
REGION1,SESR,2049,0.0462,4.7
REGION1,SESR,2050,0.0659,6.9
REGION1,SESR,2051,0.0,0.0
REGION1,SESR,2052,0.0,0.0
REGION1,SESR,2053,0.0,0.0
REGION1,SESR,2054,0.0,0.0
REGION1,SESR,2055,0.0,0.0
REGION1,SESR,2056,0.0,0.0
REGION1,SESR,2057,0.0,0.0
REGION1,SESR,2058,0.0,0.0
REGION1,SESR,2059,0.0,0.0
REGION1,SESR,2060,0.0,0.0
REGION1,SR,2015,1.0,63.05
REGION1,SR,2016,1.0,63.03
REGION1,SR,2017,1.0,63.03
REGION1,SR,2018,1.0,63.03
REGION1,SR,2019,1.0,63.03
REGION1,SR,2020,1.0,63.03
REGION1,SR,2021,1.0,67.71
REGION1,SR,2022,1.0,72.39
REGION1,SR,2023,1.0,77.06
REGION1,SR,2024,1.0,81.74
REGION1,SR,2025,1.0,86.42
REGION1,SR,2026,1.0,91.1
REGION1,SR,2027,1.0,95.77
REGION1,SR,2028,1.0,100.45
REGION1,SR,2029,0.9712,102.1
REGION1,SR,2030,0.9449,103.76
REGION1,SR,2031,0.9226,108.1
REGION1,SR,2032,0.9007,112.18
REGION1,SR,2033,0.8619,113.69
REGION1,SR,2034,0.7749,107.92
REGION1,SR,2035,0.2408,35.3
REGION1,SR,2036,0.1388,21.38
REGION1,SR,2037,0.0016,0.27
REGION1,SR,2038,0.0,0.0
REGION1,SR,2039,0.0,0.0
REGION1,SR,2040,0.0,0.0
REGION1,SR,2041,0.0,0.0
REGION1,SR,2042,0.0,0.0
REGION1,SR,2043,0.0286,5.88
REGION1,SR,2044,0.0225,4.78
REGION1,SR,2045,0.0447,9.84
REGION1,SR,2046,0.0253,5.77
REGION1,SR,2047,0.0232,5.45
REGION1,SR,2048,0.0349,8.46
REGION1,SR,2049,0.0406,10.15
REGION1,SR,2050,0.048,12.35
REGION1,SR,2051,0.0,0.0
REGION1,SR,2052,0.0,0.0
REGION1,SR,2053,0.0,0.0
REGION1,SR,2054,0.0,0.0
REGION1,SR,2055,0.0,0.0
REGION1,SR,2056,0.0,0.0
REGION1,SR,2057,0.0,0.0
REGION1,SR,2058,0.0,0.0
REGION1,SR,2059,0.0,0.0
REGION1,SR,2060,0.0,0.0
REGION1,DKSC,2015,0.0,0.0
REGION1,DKSC,2016,0.0,0.0
REGION1,DKSC,2017,0.0,0.0
REGION1,DKSC,2018,0.0,0.0
REGION1,DKSC,2019,0.0,0.0
REGION1,DKSC,2020,0.0,0.0
REGION1,DKSC,2021,0.0,0.0
REGION1,DKSC,2022,0.0,0.0
REGION1,DKSC,2023,0.0,0.0
REGION1,DKSC,2024,0.0,0.0
REGION1,DKSC,2025,0.0,0.0
REGION1,DKSC,2026,0.0,0.0
REGION1,DKSC,2027,0.0,0.0
REGION1,DKSC,2028,0.0,0.0
REGION1,DKSC,2029,0.0,0.0
REGION1,DKSC,2030,0.0,0.0
REGION1,DKSC,2031,0.0,0.0
REGION1,DKSC,2032,0.0,0.0
REGION1,DKSC,2033,0.0,0.0
REGION1,DKSC,2034,0.0,0.0
REGION1,DKSC,2035,0.0,0.0
REGION1,DKSC,2036,0.0,0.0
REGION1,DKSC,2037,0.0,0.0
REGION1,DKSC,2038,0.0,0.0
REGION1,DKSC,2039,0.0,0.0
REGION1,DKSC,2040,0.0,0.0
REGION1,DKSC,2041,0.0,0.0
REGION1,DKSC,2042,0.0,0.0
REGION1,DKSC,2043,0.0,0.0
REGION1,DKSC,2044,0.0,0.0
REGION1,DKSC,2045,0.0,0.0
REGION1,DKSC,2046,0.0,0.0
REGION1,DKSC,2047,0.0,0.0
REGION1,DKSC,2048,0.0,0.0
REGION1,DKSC,2049,0.0,0.0
REGION1,DKSC,2050,0.0,0.0
REGION1,DKSC,2051,0.0,0.0
REGION1,DKSC,2052,0.0,0.0
REGION1,DKSC,2053,0.0,0.0
REGION1,DKSC,2054,0.0,0.0
REGION1,DKSC,2055,0.0,0.0
REGION1,DKSC,2056,0.0,0.0
REGION1,DKSC,2057,0.0,0.0
REGION1,DKSC,2058,0.0,0.0
REGION1,DKSC,2059,0.0,0.0
REGION1,DKSC,2060,0.0,0.0
REGION1,FISC,2015,0.0,0.0
REGION1,FISC,2016,0.0,0.0
REGION1,FISC,2017,0.0,0.0
REGION1,FISC,2018,0.0,0.0
REGION1,FISC,2019,0.0,0.0
REGION1,FISC,2020,0.0,0.0
REGION1,FISC,2021,0.0,0.0
REGION1,FISC,2022,0.0,0.0
REGION1,FISC,2023,0.0,0.0
REGION1,FISC,2024,0.0,0.0
REGION1,FISC,2025,0.0,0.0
REGION1,FISC,2026,0.0,0.0
REGION1,FISC,2027,0.0,0.0
REGION1,FISC,2028,0.0,0.0
REGION1,FISC,2029,0.0,0.0
REGION1,FISC,2030,0.0,0.0
REGION1,FISC,2031,0.0,0.0
REGION1,FISC,2032,0.0,0.0
REGION1,FISC,2033,0.0,0.0
REGION1,FISC,2034,0.0,0.0
REGION1,FISC,2035,0.0,0.0
REGION1,FISC,2036,0.0,0.0
REGION1,FISC,2037,0.0,0.0
REGION1,FISC,2038,0.0,0.0
REGION1,FISC,2039,0.0,0.0
REGION1,FISC,2040,0.0,0.0
REGION1,FISC,2041,0.0,0.0
REGION1,FISC,2042,0.0,0.0
REGION1,FISC,2043,0.0,0.0
REGION1,FISC,2044,0.0,0.0
REGION1,FISC,2045,0.0,0.0
REGION1,FISC,2046,0.0,0.0
REGION1,FISC,2047,0.0,0.0
REGION1,FISC,2048,0.0,0.0
REGION1,FISC,2049,0.0,0.0
REGION1,FISC,2050,0.0,0.0
REGION1,FISC,2051,0.0,0.0
REGION1,FISC,2052,0.0,0.0
REGION1,FISC,2053,0.0,0.0
REGION1,FISC,2054,0.0,0.0
REGION1,FISC,2055,0.0,0.0
REGION1,FISC,2056,0.0,0.0
REGION1,FISC,2057,0.0,0.0
REGION1,FISC,2058,0.0,0.0
REGION1,FISC,2059,0.0,0.0
REGION1,FISC,2060,0.0,0.0
REGION1,NOSC,2015,0.0,0.0
REGION1,NOSC,2016,0.0,0.0
REGION1,NOSC,2017,0.0,0.0
REGION1,NOSC,2018,0.0,0.0
REGION1,NOSC,2019,0.0,0.0
REGION1,NOSC,2020,0.0,0.0
REGION1,NOSC,2021,0.0,0.0
REGION1,NOSC,2022,0.0,0.0
REGION1,NOSC,2023,0.0,0.0
REGION1,NOSC,2024,0.0,0.0
REGION1,NOSC,2025,0.0,0.0
REGION1,NOSC,2026,0.0,0.0
REGION1,NOSC,2027,0.0,0.0
REGION1,NOSC,2028,0.0,0.0
REGION1,NOSC,2029,0.0,0.0
REGION1,NOSC,2030,0.0,0.0
REGION1,NOSC,2031,0.0,0.0
REGION1,NOSC,2032,0.0,0.0
REGION1,NOSC,2033,0.0,0.0
REGION1,NOSC,2034,0.0,0.0
REGION1,NOSC,2035,0.0,0.0
REGION1,NOSC,2036,0.0,0.0
REGION1,NOSC,2037,0.0,0.0
REGION1,NOSC,2038,0.0,0.0
REGION1,NOSC,2039,0.0,0.0
REGION1,NOSC,2040,0.0,0.0
REGION1,NOSC,2041,0.0,0.0
REGION1,NOSC,2042,0.0,0.0
REGION1,NOSC,2043,0.0,0.0
REGION1,NOSC,2044,0.0,0.0
REGION1,NOSC,2045,0.0,0.0
REGION1,NOSC,2046,0.0,0.0
REGION1,NOSC,2047,0.0,0.0
REGION1,NOSC,2048,0.0,0.0
REGION1,NOSC,2049,0.0,0.0
REGION1,NOSC,2050,0.0,0.0
REGION1,NOSC,2051,0.0,0.0
REGION1,NOSC,2052,0.0,0.0
REGION1,NOSC,2053,0.0,0.0
REGION1,NOSC,2054,0.0,0.0
REGION1,NOSC,2055,0.0,0.0
REGION1,NOSC,2056,0.0,0.0
REGION1,NOSC,2057,0.0,0.0
REGION1,NOSC,2058,0.0,0.0
REGION1,NOSC,2059,0.0,0.0
REGION1,NOSC,2060,0.0,0.0
REGION1,SC,2015,0.0,0.0
REGION1,SC,2016,0.0,0.0
REGION1,SC,2017,0.0,0.0
REGION1,SC,2018,0.0,0.0
REGION1,SC,2019,0.0,0.0
REGION1,SC,2020,0.0,0.0
REGION1,SC,2021,0.0,0.0
REGION1,SC,2022,0.0,0.0
REGION1,SC,2023,0.0,0.0
REGION1,SC,2024,0.0,0.0
REGION1,SC,2025,0.0,0.0
REGION1,SC,2026,0.0,0.0
REGION1,SC,2027,0.0,0.0
REGION1,SC,2028,0.0,0.0
REGION1,SC,2029,0.0,0.0
REGION1,SC,2030,0.0,0.0
REGION1,SC,2031,0.0,0.0
REGION1,SC,2032,0.0,0.0
REGION1,SC,2033,0.0,0.0
REGION1,SC,2034,0.0,0.0
REGION1,SC,2035,0.0,0.0
REGION1,SC,2036,0.0,0.0
REGION1,SC,2037,0.0,0.0
REGION1,SC,2038,0.0,0.0
REGION1,SC,2039,0.0,0.0
REGION1,SC,2040,0.0,0.0
REGION1,SC,2041,0.0,0.0
REGION1,SC,2042,0.0,0.0
REGION1,SC,2043,0.0,0.0
REGION1,SC,2044,0.0,0.0
REGION1,SC,2045,0.0,0.0
REGION1,SC,2046,0.0,0.0
REGION1,SC,2047,0.0,0.0
REGION1,SC,2048,0.0,0.0
REGION1,SC,2049,0.0,0.0
REGION1,SC,2050,0.0,0.0
REGION1,SC,2051,0.0,0.0
REGION1,SC,2052,0.0,0.0
REGION1,SC,2053,0.0,0.0
REGION1,SC,2054,0.0,0.0
REGION1,SC,2055,0.0,0.0
REGION1,SC,2056,0.0,0.0
REGION1,SC,2057,0.0,0.0
REGION1,SC,2058,0.0,0.0
REGION1,SC,2059,0.0,0.0
REGION1,SC,2060,0.0,0.0
REGION1,SESC,2015,0.0,0.0
REGION1,SESC,2016,0.0,0.0
REGION1,SESC,2017,0.0,0.0
REGION1,SESC,2018,0.0,0.0
REGION1,SESC,2019,0.0,0.0
REGION1,SESC,2020,0.0,0.0
REGION1,SESC,2021,0.0,0.0
REGION1,SESC,2022,0.0,0.0
REGION1,SESC,2023,0.0,0.0
REGION1,SESC,2024,0.0,0.0
REGION1,SESC,2025,0.0,0.0
REGION1,SESC,2026,0.0,0.0
REGION1,SESC,2027,0.0,0.0
REGION1,SESC,2028,0.0,0.0
REGION1,SESC,2029,0.0,0.0
REGION1,SESC,2030,0.0,0.0
REGION1,SESC,2031,0.0,0.0
REGION1,SESC,2032,0.0,0.0
REGION1,SESC,2033,0.0,0.0
REGION1,SESC,2034,0.0,0.0
REGION1,SESC,2035,0.0,0.0
REGION1,SESC,2036,0.0,0.0
REGION1,SESC,2037,0.0,0.0
REGION1,SESC,2038,0.0,0.0
REGION1,SESC,2039,0.0,0.0
REGION1,SESC,2040,0.0,0.0
REGION1,SESC,2041,0.0,0.0
REGION1,SESC,2042,0.0,0.0
REGION1,SESC,2043,0.0,0.0
REGION1,SESC,2044,0.0,0.0
REGION1,SESC,2045,0.0,0.0
REGION1,SESC,2046,0.0,0.0
REGION1,SESC,2047,0.0,0.0
REGION1,SESC,2048,0.0,0.0
REGION1,SESC,2049,0.0,0.0
REGION1,SESC,2050,0.0,0.0
REGION1,SESC,2051,0.0,0.0
REGION1,SESC,2052,0.0,0.0
REGION1,SESC,2053,0.0,0.0
REGION1,SESC,2054,0.0,0.0
REGION1,SESC,2055,0.0,0.0
REGION1,SESC,2056,0.0,0.0
REGION1,SESC,2057,0.0,0.0
REGION1,SESC,2058,0.0,0.0
REGION1,SESC,2059,0.0,0.0
REGION1,SESC,2060,0.0,0.0
REGION1,DKEC,2015,0.0,0.0
REGION1,DKEC,2016,0.0,0.0
REGION1,DKEC,2017,0.0,0.0
REGION1,DKEC,2018,0.0,0.0
REGION1,DKEC,2019,0.0,0.0
REGION1,DKEC,2020,0.0,0.0
REGION1,DKEC,2021,0.0,0.0
REGION1,DKEC,2022,0.0,0.0
REGION1,DKEC,2023,0.0,0.0
REGION1,DKEC,2024,0.0,0.0
REGION1,DKEC,2025,0.0,0.0
REGION1,DKEC,2026,0.0,0.0
REGION1,DKEC,2027,0.0,0.0
REGION1,DKEC,2028,0.0,0.0
REGION1,DKEC,2029,0.0,0.0
REGION1,DKEC,2030,0.0,0.0
REGION1,DKEC,2031,0.0,0.0
REGION1,DKEC,2032,0.0,0.0
REGION1,DKEC,2033,0.0,0.0
REGION1,DKEC,2034,0.0,0.0
REGION1,DKEC,2035,0.0,0.0
REGION1,DKEC,2036,0.0,0.0
REGION1,DKEC,2037,0.0,0.0
REGION1,DKEC,2038,0.0,0.0
REGION1,DKEC,2039,0.0,0.0
REGION1,DKEC,2040,0.0,0.0
REGION1,DKEC,2041,0.0,0.0
REGION1,DKEC,2042,0.0,0.0
REGION1,DKEC,2043,0.0,0.0
REGION1,DKEC,2044,0.0263,1.17
REGION1,DKEC,2045,0.0644,3.06
REGION1,DKEC,2046,0.1171,5.9
REGION1,DKEC,2047,0.1641,8.73
REGION1,DKEC,2048,0.2063,11.56
REGION1,DKEC,2049,0.2445,14.39
REGION1,DKEC,2050,0.2792,17.23
REGION1,DKEC,2051,0.3954,25.51
REGION1,DKEC,2052,0.4208,28.35
REGION1,DKEC,2053,0.4442,31.18
REGION1,DKEC,2054,0.4658,34.01
REGION1,DKEC,2055,0.4857,36.84
REGION1,DKEC,2056,0.5042,39.68
REGION1,DKEC,2057,0.5214,42.51
REGION1,DKEC,2058,0.5375,45.34
REGION1,DKEC,2059,0.5525,48.17
REGION1,DKEC,2060,0.5666,51.01
REGION1,EC,2015,0.0,0.0
REGION1,EC,2016,0.0,0.0
REGION1,EC,2017,0.0,0.0
REGION1,EC,2018,0.0,0.0
REGION1,EC,2019,0.0,0.0
REGION1,EC,2020,0.0,0.0
REGION1,EC,2021,0.0,0.0
REGION1,EC,2022,0.0,0.0
REGION1,EC,2023,0.0,0.0
REGION1,EC,2024,0.0,0.0
REGION1,EC,2025,0.0,0.0
REGION1,EC,2026,0.0,0.0
REGION1,EC,2027,0.0,0.0
REGION1,EC,2028,0.0,0.0
REGION1,EC,2029,0.0022,0.23
REGION1,EC,2030,0.0,0.0
REGION1,EC,2031,0.002,0.23
REGION1,EC,2032,0.0019,0.23
REGION1,EC,2033,0.0018,0.23
REGION1,EC,2034,0.054,7.52
REGION1,EC,2035,0.1108,16.25
REGION1,EC,2036,0.2004,30.87
REGION1,EC,2037,0.2645,42.68
REGION1,EC,2038,0.2582,43.59
REGION1,EC,2039,0.2526,44.49
REGION1,EC,2040,0.2474,45.39
REGION1,EC,2041,0.2426,46.29
REGION1,EC,2042,0.2381,47.19
REGION1,EC,2043,0.234,48.09
REGION1,EC,2044,0.2656,56.55
REGION1,EC,2045,0.2672,58.86
REGION1,EC,2046,0.3088,70.3
REGION1,EC,2047,0.3318,77.98
REGION1,EC,2048,0.3397,82.34
REGION1,EC,2049,0.3524,88.02
REGION1,EC,2050,0.3624,93.19
REGION1,EC,2051,0.4088,104.82
REGION1,EC,2052,0.4424,120.28
REGION1,EC,2053,0.4571,127.65
REGION1,EC,2054,0.4711,135.01
REGION1,EC,2055,0.4844,142.39
REGION1,EC,2056,0.497,149.76
REGION1,EC,2057,0.509,157.13
REGION1,EC,2058,0.5204,164.49
REGION1,EC,2059,0.54,174.66
REGION1,EC,2060,0.5601,185.27
REGION1,FIEC,2015,0.0,0.0
REGION1,FIEC,2016,0.0,0.0
REGION1,FIEC,2017,0.0,0.0
REGION1,FIEC,2018,0.0,0.0
REGION1,FIEC,2019,0.0,0.0
REGION1,FIEC,2020,0.0,0.0
REGION1,FIEC,2021,0.0,0.0
REGION1,FIEC,2022,0.0,0.0
REGION1,FIEC,2023,0.0,0.0
REGION1,FIEC,2024,0.0,0.0
REGION1,FIEC,2025,0.0,0.0
REGION1,FIEC,2026,0.0,0.0
REGION1,FIEC,2027,0.0,0.0
REGION1,FIEC,2028,0.0,0.0
REGION1,FIEC,2029,0.0,0.0
REGION1,FIEC,2030,0.0,0.0
REGION1,FIEC,2031,0.0,0.0
REGION1,FIEC,2032,0.0,0.0
REGION1,FIEC,2033,0.0,0.0
REGION1,FIEC,2034,0.0,0.0
REGION1,FIEC,2035,0.0,0.0
REGION1,FIEC,2036,0.0,0.0
REGION1,FIEC,2037,0.0,0.0
REGION1,FIEC,2038,0.0,0.0
REGION1,FIEC,2039,0.0,0.0
REGION1,FIEC,2040,0.0,0.0
REGION1,FIEC,2041,0.0,0.0
REGION1,FIEC,2042,0.0,0.0
REGION1,FIEC,2043,0.0,0.0
REGION1,FIEC,2044,0.0185,0.6
REGION1,FIEC,2045,0.0182,0.6
REGION1,FIEC,2046,0.0536,1.81
REGION1,FIEC,2047,0.0702,2.42
REGION1,FIEC,2048,0.0862,3.02
REGION1,FIEC,2049,0.1017,3.63
REGION1,FIEC,2050,0.1167,4.23
REGION1,FIEC,2051,0.1311,4.84
REGION1,FIEC,2052,0.1452,5.44
REGION1,FIEC,2053,0.1587,6.05
REGION1,FIEC,2054,0.1719,6.65
REGION1,FIEC,2055,0.1846,7.26
REGION1,FIEC,2056,0.197,7.86
REGION1,FIEC,2057,0.209,8.47
REGION1,FIEC,2058,0.2206,9.07
REGION1,FIEC,2059,0.2319,9.68
REGION1,FIEC,2060,0.2429,10.28
REGION1,NOEC,2015,0.0,0.0
REGION1,NOEC,2016,0.0,0.0
REGION1,NOEC,2017,0.0,0.0
REGION1,NOEC,2018,0.0,0.0
REGION1,NOEC,2019,0.0,0.0
REGION1,NOEC,2020,0.0,0.0
REGION1,NOEC,2021,0.0,0.0
REGION1,NOEC,2022,0.0,0.0
REGION1,NOEC,2023,0.0,0.0
REGION1,NOEC,2024,0.0,0.0
REGION1,NOEC,2025,0.0,0.0
REGION1,NOEC,2026,0.0,0.0
REGION1,NOEC,2027,0.0,0.0
REGION1,NOEC,2028,0.0,0.0
REGION1,NOEC,2029,0.0,0.0
REGION1,NOEC,2030,0.0,0.0
REGION1,NOEC,2031,0.0,0.0
REGION1,NOEC,2032,0.0,0.0
REGION1,NOEC,2033,0.0,0.0
REGION1,NOEC,2034,0.1825,7.29
REGION1,NOEC,2035,0.3923,16.02
REGION1,NOEC,2036,0.7393,30.87
REGION1,NOEC,2037,1.0,42.68
REGION1,NOEC,2038,1.0,43.59
REGION1,NOEC,2039,1.0,44.49
