REGION,TECHNOLOGY,YEAR,VALUE,absolute_production
REGION1,NOEC,2044,0.2034,9.97
REGION1,NOEC,2045,0.1946,9.71
REGION1,NOEC,2046,0.2053,10.43
REGION1,NOEC,2047,0.2022,10.45
REGION1,NOEC,2048,0.1906,10.03
REGION1,NOEC,2049,0.1858,9.95
REGION1,NOEC,2050,0.1724,9.38
REGION1,NOEC,2051,0.2719,12.85
REGION1,NOEC,2052,0.2283,12.84
REGION1,NOEC,2053,0.2276,13.01
REGION1,NOEC,2054,0.2393,13.9
REGION1,NOEC,2055,0.2371,13.98
REGION1,NOEC,2056,0.2067,12.38
REGION1,NOEC,2057,0.2405,14.62
REGION1,NOEC,2058,0.2847,17.57
REGION1,NOEC,2059,0.3219,20.15
REGION1,NOEC,2060,0.3448,21.9
REGION1,SEEC,2015,0.0,0.0
REGION1,SEEC,2016,0.0,0.0
REGION1,SEEC,2017,0.0,0.0
REGION1,SEEC,2018,0.0,0.0
REGION1,SEEC,2019,0.0,0.0
REGION1,SEEC,2020,0.0,0.0
REGION1,SEEC,2021,0.0,0.0
REGION1,SEEC,2022,0.0,0.0
REGION1,SEEC,2023,0.0,0.0
REGION1,SEEC,2024,0.0,0.0
REGION1,SEEC,2025,0.0,0.0
REGION1,SEEC,2026,0.0,0.0
REGION1,SEEC,2027,0.0,0.0
REGION1,SEEC,2028,0.0,0.0
REGION1,SEEC,2029,0.0,0.0
REGION1,SEEC,2030,0.0,0.0
REGION1,SEEC,2031,0.0,0.0
REGION1,SEEC,2032,0.0,0.0
REGION1,SEEC,2033,0.0,0.0
REGION1,SEEC,2034,0.0,0.0
REGION1,SEEC,2035,0.0,0.0
REGION1,SEEC,2036,0.0,0.0
REGION1,SEEC,2037,0.0,0.0
REGION1,SEEC,2038,0.0,0.0
REGION1,SEEC,2039,0.0,0.0
REGION1,SEEC,2040,0.0,0.0
REGION1,SEEC,2041,0.0,0.0
REGION1,SEEC,2042,0.0,0.0
REGION1,SEEC,2043,0.0,0.0
REGION1,SEEC,2044,0.0,0.0
REGION1,SEEC,2045,0.0,0.0
REGION1,SEEC,2046,0.0,0.0
REGION1,SEEC,2047,0.0,0.0
REGION1,SEEC,2048,0.0,0.0
REGION1,SEEC,2049,0.0,0.0
REGION1,SEEC,2050,0.0,0.0
REGION1,SEEC,2051,0.0,0.0
REGION1,SEEC,2052,0.0,0.0
REGION1,SEEC,2053,0.0,0.0
REGION1,SEEC,2054,0.0,0.0
REGION1,SEEC,2055,0.0,0.0
REGION1,SEEC,2056,0.0,0.0
REGION1,SEEC,2057,0.0,0.0
REGION1,SEEC,2058,0.0,0.0
REGION1,SEEC,2059,0.0,0.0
REGION1,SEEC,2060,0.0,0.0
REGION1,DKELFOSSIL,2015,0.3306,33.01
REGION1,DKELFOSSIL,2016,0.3849,41.83
REGION1,DKELFOSSIL,2017,0.41,46.41
REGION1,DKELFOSSIL,2018,0.1254,9.58
REGION1,DKELFOSSIL,2019,0.1311,10.08
REGION1,DKELFOSSIL,2020,0.1124,8.46
REGION1,DKELFOSSIL,2021,0.2437,21.54
REGION1,DKELFOSSIL,2022,0.4429,60.09
REGION1,DKELFOSSIL,2023,0.2079,18.76
REGION1,DKELFOSSIL,2024,0.09,6.97
REGION1,DKELFOSSIL,2025,0.0872,6.97
REGION1,DKELFOSSIL,2026,0.0761,6.35
REGION1,DKELFOSSIL,2027,0.0708,6.35
REGION1,DKELFOSSIL,2028,0.0707,6.35
REGION1,DKELFOSSIL,2029,0.0,0.0
REGION1,DKELFOSSIL,2030,0.0661,6.35
REGION1,DKELFOSSIL,2031,0.0347,3.26
REGION1,DKELFOSSIL,2032,0.0636,6.35
REGION1,DKELFOSSIL,2033,0.0601,6.35
REGION1,DKELFOSSIL,2034,0.0563,6.35
REGION1,DKELFOSSIL,2035,0.0518,6.35
REGION1,DKELFOSSIL,2036,0.0484,6.35
REGION1,DKELFOSSIL,2037,0.0436,6.35
REGION1,DKELFOSSIL,2038,0.0414,6.35
REGION1,DKELFOSSIL,2039,0.0379,6.35
REGION1,DKELFOSSIL,2040,0.0349,6.35
REGION1,DKELFOSSIL,2041,0.0322,6.35
REGION1,DKELFOSSIL,2042,0.0308,6.35
REGION1,DKELFOSSIL,2043,0.0281,6.35
REGION1,DKELFOSSIL,2044,0.0276,6.35
REGION1,DKELFOSSIL,2045,0.0273,6.35
REGION1,DKELFOSSIL,2046,0.0272,6.35
REGION1,DKELFOSSIL,2047,0.0,0.0
REGION1,DKELFOSSIL,2048,0.0,0.0
REGION1,DKELFOSSIL,2049,0.0,0.0
REGION1,DKELFOSSIL,2050,0.0271,6.35
REGION1,DKELFOSSIL,2051,0.0,0.0
REGION1,DKELFOSSIL,2052,0.0011,0.24
REGION1,DKELFOSSIL,2053,0.0,0.0
REGION1,DKELFOSSIL,2054,0.0,0.0
REGION1,DKELFOSSIL,2055,0.0,0.0
REGION1,DKELFOSSIL,2056,0.0,0.0
REGION1,DKELFOSSIL,2057,0.0,0.0
REGION1,DKELFOSSIL,2058,0.0,0.0
REGION1,DKELFOSSIL,2059,0.0,0.0
REGION1,DKELFOSSIL,2060,0.0,0.0
REGION1,ELFOSSIL,2015,0.0664,90.84
REGION1,ELFOSSIL,2016,0.0658,91.24
REGION1,ELFOSSIL,2017,0.0673,93.32
REGION1,ELFOSSIL,2018,0.0306,42.96
REGION1,ELFOSSIL,2019,0.0293,40.7
REGION1,ELFOSSIL,2020,0.0282,38.9
REGION1,ELFOSSIL,2021,0.0444,63.03
REGION1,ELFOSSIL,2022,0.0745,115.88
REGION1,ELFOSSIL,2023,0.0452,70.77
REGION1,ELFOSSIL,2024,0.0248,39.38
REGION1,ELFOSSIL,2025,0.0216,35.04
REGION1,ELFOSSIL,2026,0.0152,25.14
REGION1,ELFOSSIL,2027,0.0147,24.98
REGION1,ELFOSSIL,2028,0.0141,24.76
REGION1,ELFOSSIL,2029,0.0039,6.88
REGION1,ELFOSSIL,2030,0.0098,17.88
REGION1,ELFOSSIL,2031,0.0017,3.26
REGION1,ELFOSSIL,2032,0.0033,6.35
REGION1,ELFOSSIL,2033,0.0037,7.49
REGION1,ELFOSSIL,2034,0.0038,7.98
REGION1,ELFOSSIL,2035,0.003,6.35
REGION1,ELFOSSIL,2036,0.0048,10.43
REGION1,ELFOSSIL,2037,0.0028,6.35
REGION1,ELFOSSIL,2038,0.0028,6.35
REGION1,ELFOSSIL,2039,0.0027,6.35
REGION1,ELFOSSIL,2040,0.0027,6.35
REGION1,ELFOSSIL,2041,0.0026,6.35
REGION1,ELFOSSIL,2042,0.0026,6.35
REGION1,ELFOSSIL,2043,0.0026,6.35
REGION1,ELFOSSIL,2044,0.0025,6.35
REGION1,ELFOSSIL,2045,0.0025,6.35
REGION1,ELFOSSIL,2046,0.0024,6.35
REGION1,ELFOSSIL,2047,0.0,0.0
REGION1,ELFOSSIL,2048,0.0,0.0
REGION1,ELFOSSIL,2049,0.0,0.0
REGION1,ELFOSSIL,2050,0.0023,6.35
REGION1,ELFOSSIL,2051,0.0,0.0
REGION1,ELFOSSIL,2052,0.0001,0.24
REGION1,ELFOSSIL,2053,0.0,0.0
REGION1,ELFOSSIL,2054,0.0,0.0
REGION1,ELFOSSIL,2055,0.0,0.0
REGION1,ELFOSSIL,2056,0.0,0.0
REGION1,ELFOSSIL,2057,0.0,0.0
REGION1,ELFOSSIL,2058,0.0,0.0
REGION1,ELFOSSIL,2059,0.0,0.0
REGION1,ELFOSSIL,2060,0.0,0.0
REGION1,FIELFOSSIL,2015,0.2346,54.34
REGION1,FIELFOSSIL,2016,0.2071,46.27
REGION1,FIELFOSSIL,2017,0.1994,44.09
REGION1,FIELFOSSIL,2018,0.1242,30.96
REGION1,FIELFOSSIL,2019,0.1163,28.59
REGION1,FIELFOSSIL,2020,0.1172,28.8
REGION1,FIELFOSSIL,2021,0.1604,41.48
REGION1,FIELFOSSIL,2022,0.1619,44.06
REGION1,FIELFOSSIL,2023,0.1405,40.48
REGION1,FIELFOSSIL,2024,0.0657,20.88
REGION1,FIELFOSSIL,2025,0.0503,16.54
REGION1,FIELFOSSIL,2026,0.0294,9.92
REGION1,FIELFOSSIL,2027,0.0276,9.53
REGION1,FIELFOSSIL,2028,0.0189,6.88
REGION1,FIELFOSSIL,2029,0.0192,6.88
REGION1,FIELFOSSIL,2030,0.0,0.0
REGION1,FIELFOSSIL,2031,0.0,0.0
REGION1,FIELFOSSIL,2032,0.0,0.0
REGION1,FIELFOSSIL,2033,0.0,0.0
REGION1,FIELFOSSIL,2034,0.0,0.0
REGION1,FIELFOSSIL,2035,0.0,0.0
REGION1,FIELFOSSIL,2036,0.0,0.0
REGION1,FIELFOSSIL,2037,0.0,0.0
REGION1,FIELFOSSIL,2038,0.0,0.0
REGION1,FIELFOSSIL,2039,0.0,0.0
REGION1,FIELFOSSIL,2040,0.0,0.0
REGION1,FIELFOSSIL,2041,0.0,0.0
REGION1,FIELFOSSIL,2042,0.0,0.0
REGION1,FIELFOSSIL,2043,0.0,0.0
REGION1,FIELFOSSIL,2044,0.0,0.0
REGION1,FIELFOSSIL,2045,0.0,0.0
REGION1,FIELFOSSIL,2046,0.0,0.0
REGION1,FIELFOSSIL,2047,0.0,0.0
REGION1,FIELFOSSIL,2048,0.0,0.0
REGION1,FIELFOSSIL,2049,0.0,0.0
REGION1,FIELFOSSIL,2050,0.0,0.0
REGION1,FIELFOSSIL,2051,0.0,0.0
REGION1,FIELFOSSIL,2052,0.0,0.0
REGION1,FIELFOSSIL,2053,0.0,0.0
REGION1,FIELFOSSIL,2054,0.0,0.0
REGION1,FIELFOSSIL,2055,0.0,0.0
REGION1,FIELFOSSIL,2056,0.0,0.0
REGION1,FIELFOSSIL,2057,0.0,0.0
REGION1,FIELFOSSIL,2058,0.0,0.0
REGION1,FIELFOSSIL,2059,0.0,0.0
REGION1,FIELFOSSIL,2060,0.0,0.0
REGION1,NOELFOSSIL,2015,0.0001,0.05
REGION1,NOELFOSSIL,2016,0.0001,0.05
REGION1,NOELFOSSIL,2017,0.0002,0.08
REGION1,NOELFOSSIL,2018,0.0001,0.04
REGION1,NOELFOSSIL,2019,0.0,0.02
REGION1,NOELFOSSIL,2020,0.0,0.01
REGION1,NOELFOSSIL,2021,0.0,0.01
REGION1,NOELFOSSIL,2022,0.0214,11.73
REGION1,NOELFOSSIL,2023,0.0204,11.53
REGION1,NOELFOSSIL,2024,0.0195,11.53
REGION1,NOELFOSSIL,2025,0.0188,11.53
REGION1,NOELFOSSIL,2026,0.0139,8.86
REGION1,NOELFOSSIL,2027,0.0137,9.1
REGION1,NOELFOSSIL,2028,0.0166,11.53
REGION1,NOELFOSSIL,2029,0.0,0.0
REGION1,NOELFOSSIL,2030,0.0152,11.53
REGION1,NOELFOSSIL,2031,0.0,0.0
REGION1,NOELFOSSIL,2032,0.0,0.0
REGION1,NOELFOSSIL,2033,0.0013,1.14
REGION1,NOELFOSSIL,2034,0.0018,1.63
REGION1,NOELFOSSIL,2035,0.0,0.0
REGION1,NOELFOSSIL,2036,0.0044,4.07
REGION1,NOELFOSSIL,2037,0.0,0.0
REGION1,NOELFOSSIL,2038,0.0,0.0
REGION1,NOELFOSSIL,2039,0.0,0.0
REGION1,NOELFOSSIL,2040,0.0,0.0
REGION1,NOELFOSSIL,2041,0.0,0.0
REGION1,NOELFOSSIL,2042,0.0,0.0
REGION1,NOELFOSSIL,2043,0.0,0.0
REGION1,NOELFOSSIL,2044,0.0,0.0
REGION1,NOELFOSSIL,2045,0.0,0.0
REGION1,NOELFOSSIL,2046,0.0,0.0
REGION1,NOELFOSSIL,2047,0.0,0.0
REGION1,NOELFOSSIL,2048,0.0,0.0
REGION1,NOELFOSSIL,2049,0.0,0.0
REGION1,NOELFOSSIL,2050,0.0,0.0
REGION1,NOELFOSSIL,2051,0.0,0.0
REGION1,NOELFOSSIL,2052,0.0,0.0
REGION1,NOELFOSSIL,2053,0.0,0.0
REGION1,NOELFOSSIL,2054,0.0,0.0
REGION1,NOELFOSSIL,2055,0.0,0.0
REGION1,NOELFOSSIL,2056,0.0,0.0
REGION1,NOELFOSSIL,2057,0.0,0.0
REGION1,NOELFOSSIL,2058,0.0,0.0
REGION1,NOELFOSSIL,2059,0.0,0.0
REGION1,NOELFOSSIL,2060,0.0,0.0
REGION1,SEELFOSSIL,2015,0.0061,3.43
REGION1,SEELFOSSIL,2016,0.0053,3.08
REGION1,SEELFOSSIL,2017,0.0047,2.73
REGION1,SEELFOSSIL,2018,0.0039,2.37
REGION1,SEELFOSSIL,2019,0.0035,2.01
REGION1,SEELFOSSIL,2020,0.0029,1.63
REGION1,SEELFOSSIL,2021,0.0,0.0
REGION1,SEELFOSSIL,2022,0.0,0.0
REGION1,SEELFOSSIL,2023,0.0,0.0
REGION1,SEELFOSSIL,2024,0.0,0.0
REGION1,SEELFOSSIL,2025,0.0,0.0
REGION1,SEELFOSSIL,2026,0.0,0.0
REGION1,SEELFOSSIL,2027,0.0,0.0
REGION1,SEELFOSSIL,2028,0.0,0.0
REGION1,SEELFOSSIL,2029,0.0,0.0
REGION1,SEELFOSSIL,2030,0.0,0.0
REGION1,SEELFOSSIL,2031,0.0,0.0
REGION1,SEELFOSSIL,2032,0.0,0.0
REGION1,SEELFOSSIL,2033,0.0,0.0
REGION1,SEELFOSSIL,2034,0.0,0.0
REGION1,SEELFOSSIL,2035,0.0,0.0
REGION1,SEELFOSSIL,2036,0.0,0.0
REGION1,SEELFOSSIL,2037,0.0,0.0
REGION1,SEELFOSSIL,2038,0.0,0.0
REGION1,SEELFOSSIL,2039,0.0,0.0
REGION1,SEELFOSSIL,2040,0.0,0.0
REGION1,SEELFOSSIL,2041,0.0,0.0
REGION1,SEELFOSSIL,2042,0.0,0.0
REGION1,SEELFOSSIL,2043,0.0,0.0
REGION1,SEELFOSSIL,2044,0.0,0.0
REGION1,SEELFOSSIL,2045,0.0,0.0
REGION1,SEELFOSSIL,2046,0.0,0.0
REGION1,SEELFOSSIL,2047,0.0,0.0
REGION1,SEELFOSSIL,2048,0.0,0.0
REGION1,SEELFOSSIL,2049,0.0,0.0
REGION1,SEELFOSSIL,2050,0.0,0.0
REGION1,SEELFOSSIL,2051,0.0,0.0
REGION1,SEELFOSSIL,2052,0.0,0.0
REGION1,SEELFOSSIL,2053,0.0,0.0
REGION1,SEELFOSSIL,2054,0.0,0.0
REGION1,SEELFOSSIL,2055,0.0,0.0
REGION1,SEELFOSSIL,2056,0.0,0.0
REGION1,SEELFOSSIL,2057,0.0,0.0
REGION1,SEELFOSSIL,2058,0.0,0.0
REGION1,SEELFOSSIL,2059,0.0,0.0
REGION1,SEELFOSSIL,2060,0.0,0.0
REGION1,DKELCCS,2015,0.0,0.0
REGION1,DKELCCS,2016,0.0,0.0
REGION1,DKELCCS,2017,0.0,0.0
REGION1,DKELCCS,2018,0.0,0.0
REGION1,DKELCCS,2019,0.0,0.0
REGION1,DKELCCS,2020,0.0,0.0
REGION1,DKELCCS,2021,0.0,0.0
REGION1,DKELCCS,2022,0.0,0.0
REGION1,DKELCCS,2023,0.0,0.0
REGION1,DKELCCS,2024,0.0,0.0
REGION1,DKELCCS,2025,0.0,0.0
REGION1,DKELCCS,2026,0.0,0.0
REGION1,DKELCCS,2027,0.0,0.0
REGION1,DKELCCS,2028,0.0,0.0
REGION1,DKELCCS,2029,0.0,0.0
REGION1,DKELCCS,2030,0.0,0.0
REGION1,DKELCCS,2031,0.0,0.0
REGION1,DKELCCS,2032,0.0,0.0
REGION1,DKELCCS,2033,0.0,0.0
REGION1,DKELCCS,2034,0.0,0.0
REGION1,DKELCCS,2035,0.0,0.0
REGION1,DKELCCS,2036,0.0,0.0
REGION1,DKELCCS,2037,0.0,0.0
REGION1,DKELCCS,2038,0.0,0.0
REGION1,DKELCCS,2039,0.0,0.0
REGION1,DKELCCS,2040,0.0,0.0
REGION1,DKELCCS,2041,0.0,0.0
REGION1,DKELCCS,2042,0.0,0.0
REGION1,DKELCCS,2043,0.0,0.0
REGION1,DKELCCS,2044,0.0,0.0
REGION1,DKELCCS,2045,0.0,0.0
REGION1,DKELCCS,2046,0.0,0.0
REGION1,DKELCCS,2047,0.0,0.0
REGION1,DKELCCS,2048,0.0,0.0
REGION1,DKELCCS,2049,0.0,0.0
REGION1,DKELCCS,2050,0.0,0.0
REGION1,DKELCCS,2051,0.0,0.0
REGION1,DKELCCS,2052,0.0,0.0
REGION1,DKELCCS,2053,0.0,0.0
REGION1,DKELCCS,2054,0.0,0.0
REGION1,DKELCCS,2055,0.0,0.0
REGION1,DKELCCS,2056,0.0,0.0
REGION1,DKELCCS,2057,0.0,0.0
REGION1,DKELCCS,2058,0.0,0.0
REGION1,DKELCCS,2059,0.0,0.0
REGION1,DKELCCS,2060,0.0,0.0
REGION1,ELCCS,2015,0.0,0.0
REGION1,ELCCS,2016,0.0,0.0
REGION1,ELCCS,2017,0.0,0.0
REGION1,ELCCS,2018,0.0,0.0
REGION1,ELCCS,2019,0.0,0.0
REGION1,ELCCS,2020,0.0,0.0
REGION1,ELCCS,2021,0.0,0.0
REGION1,ELCCS,2022,0.0,0.0
REGION1,ELCCS,2023,0.0,0.0
REGION1,ELCCS,2024,0.0,0.0
REGION1,ELCCS,2025,0.0,0.0
REGION1,ELCCS,2026,0.0,0.0
REGION1,ELCCS,2027,0.0,0.0
REGION1,ELCCS,2028,0.0,0.0
REGION1,ELCCS,2029,0.0,0.0
REGION1,ELCCS,2030,0.0,0.0
REGION1,ELCCS,2031,0.0,0.0
REGION1,ELCCS,2032,0.0,0.0
REGION1,ELCCS,2033,0.0,0.0
REGION1,ELCCS,2034,0.0,0.0
REGION1,ELCCS,2035,0.0,0.0
REGION1,ELCCS,2036,0.0,0.0
REGION1,ELCCS,2037,0.0,0.0
REGION1,ELCCS,2038,0.0,0.0
REGION1,ELCCS,2039,0.0,0.0
REGION1,ELCCS,2040,0.0,0.0
REGION1,ELCCS,2041,0.0,0.0
REGION1,ELCCS,2042,0.0,0.0
REGION1,ELCCS,2043,0.0,0.0
REGION1,ELCCS,2044,0.0,0.0
REGION1,ELCCS,2045,0.0,0.0
REGION1,ELCCS,2046,0.0,0.0
REGION1,ELCCS,2047,0.0,0.0
REGION1,ELCCS,2048,0.0,0.0
REGION1,ELCCS,2049,0.0,0.0
REGION1,ELCCS,2050,0.0,0.0
REGION1,ELCCS,2051,0.0,0.0
REGION1,ELCCS,2052,0.0,0.0
REGION1,ELCCS,2053,0.0,0.0
REGION1,ELCCS,2054,0.0,0.0
REGION1,ELCCS,2055,0.0,0.0
REGION1,ELCCS,2056,0.0,0.0
REGION1,ELCCS,2057,0.0,0.0
REGION1,ELCCS,2058,0.0,0.0
REGION1,ELCCS,2059,0.0,0.0
REGION1,ELCCS,2060,0.0,0.0
REGION1,FIELCCS,2015,0.0,0.0
REGION1,FIELCCS,2016,0.0,0.0
REGION1,FIELCCS,2017,0.0,0.0
REGION1,FIELCCS,2018,0.0,0.0
REGION1,FIELCCS,2019,0.0,0.0
REGION1,FIELCCS,2020,0.0,0.0
REGION1,FIELCCS,2021,0.0,0.0
REGION1,FIELCCS,2022,0.0,0.0
REGION1,FIELCCS,2023,0.0,0.0
REGION1,FIELCCS,2024,0.0,0.0
REGION1,FIELCCS,2025,0.0,0.0
REGION1,FIELCCS,2026,0.0,0.0
REGION1,FIELCCS,2027,0.0,0.0
REGION1,FIELCCS,2028,0.0,0.0
REGION1,FIELCCS,2029,0.0,0.0
REGION1,FIELCCS,2030,0.0,0.0
REGION1,FIELCCS,2031,0.0,0.0
REGION1,FIELCCS,2032,0.0,0.0
REGION1,FIELCCS,2033,0.0,0.0
REGION1,FIELCCS,2034,0.0,0.0
REGION1,FIELCCS,2035,0.0,0.0
REGION1,FIELCCS,2036,0.0,0.0
REGION1,FIELCCS,2037,0.0,0.0
REGION1,FIELCCS,2038,0.0,0.0
REGION1,FIELCCS,2039,0.0,0.0
REGION1,FIELCCS,2040,0.0,0.0
REGION1,FIELCCS,2041,0.0,0.0
REGION1,FIELCCS,2042,0.0,0.0
REGION1,FIELCCS,2043,0.0,0.0
REGION1,FIELCCS,2044,0.0,0.0
REGION1,FIELCCS,2045,0.0,0.0
REGION1,FIELCCS,2046,0.0,0.0
REGION1,FIELCCS,2047,0.0,0.0
REGION1,FIELCCS,2048,0.0,0.0
REGION1,FIELCCS,2049,0.0,0.0
REGION1,FIELCCS,2050,0.0,0.0
REGION1,FIELCCS,2051,0.0,0.0
REGION1,FIELCCS,2052,0.0,0.0
REGION1,FIELCCS,2053,0.0,0.0
REGION1,FIELCCS,2054,0.0,0.0
REGION1,FIELCCS,2055,0.0,0.0
REGION1,FIELCCS,2056,0.0,0.0
REGION1,FIELCCS,2057,0.0,0.0
REGION1,FIELCCS,2058,0.0,0.0
REGION1,FIELCCS,2059,0.0,0.0
REGION1,FIELCCS,2060,0.0,0.0
REGION1,NOELCCS,2015,0.0,0.0
REGION1,NOELCCS,2016,0.0,0.0
REGION1,NOELCCS,2017,0.0,0.0
REGION1,NOELCCS,2018,0.0,0.0
REGION1,NOELCCS,2019,0.0,0.0
REGION1,NOELCCS,2020,0.0,0.0
REGION1,NOELCCS,2021,0.0,0.0
REGION1,NOELCCS,2022,0.0,0.0
REGION1,NOELCCS,2023,0.0,0.0
REGION1,NOELCCS,2024,0.0,0.0
REGION1,NOELCCS,2025,0.0,0.0
REGION1,NOELCCS,2026,0.0,0.0
REGION1,NOELCCS,2027,0.0,0.0
REGION1,NOELCCS,2028,0.0,0.0
REGION1,NOELCCS,2029,0.0,0.0
REGION1,NOELCCS,2030,0.0,0.0
REGION1,NOELCCS,2031,0.0,0.0
REGION1,NOELCCS,2032,0.0,0.0
REGION1,NOELCCS,2033,0.0,0.0
REGION1,NOELCCS,2034,0.0,0.0
REGION1,NOELCCS,2035,0.0,0.0
REGION1,NOELCCS,2036,0.0,0.0
REGION1,NOELCCS,2037,0.0,0.0
REGION1,NOELCCS,2038,0.0,0.0
REGION1,NOELCCS,2039,0.0,0.0
REGION1,NOELCCS,2040,0.0,0.0
REGION1,NOELCCS,2041,0.0,0.0
REGION1,NOELCCS,2042,0.0,0.0
REGION1,NOELCCS,2043,0.0,0.0
REGION1,NOELCCS,2044,0.0,0.0
REGION1,NOELCCS,2045,0.0,0.0
REGION1,NOELCCS,2046,0.0,0.0
REGION1,NOELCCS,2047,0.0,0.0
REGION1,NOELCCS,2048,0.0,0.0
REGION1,NOELCCS,2049,0.0,0.0
REGION1,NOELCCS,2050,0.0,0.0
REGION1,NOELCCS,2051,0.0,0.0
REGION1,NOELCCS,2052,0.0,0.0
REGION1,NOELCCS,2053,0.0,0.0
REGION1,NOELCCS,2054,0.0,0.0
REGION1,NOELCCS,2055,0.0,0.0
REGION1,NOELCCS,2056,0.0,0.0
REGION1,NOELCCS,2057,0.0,0.0
REGION1,NOELCCS,2058,0.0,0.0
REGION1,NOELCCS,2059,0.0,0.0
REGION1,NOELCCS,2060,0.0,0.0
REGION1,SEELCCS,2015,0.0,0.0
REGION1,SEELCCS,2016,0.0,0.0
REGION1,SEELCCS,2017,0.0,0.0
REGION1,SEELCCS,2018,0.0,0.0
REGION1,SEELCCS,2019,0.0,0.0
REGION1,SEELCCS,2020,0.0,0.0
REGION1,SEELCCS,2021,0.0,0.0
REGION1,SEELCCS,2022,0.0,0.0
REGION1,SEELCCS,2023,0.0,0.0
REGION1,SEELCCS,2024,0.0,0.0
REGION1,SEELCCS,2025,0.0,0.0
REGION1,SEELCCS,2026,0.0,0.0
REGION1,SEELCCS,2027,0.0,0.0
REGION1,SEELCCS,2028,0.0,0.0
REGION1,SEELCCS,2029,0.0,0.0
REGION1,SEELCCS,2030,0.0,0.0
REGION1,SEELCCS,2031,0.0,0.0
REGION1,SEELCCS,2032,0.0,0.0
REGION1,SEELCCS,2033,0.0,0.0
REGION1,SEELCCS,2034,0.0,0.0
REGION1,SEELCCS,2035,0.0,0.0
REGION1,SEELCCS,2036,0.0,0.0
REGION1,SEELCCS,2037,0.0,0.0
REGION1,SEELCCS,2038,0.0,0.0
REGION1,SEELCCS,2039,0.0,0.0
REGION1,SEELCCS,2040,0.0,0.0
REGION1,SEELCCS,2041,0.0,0.0
REGION1,SEELCCS,2042,0.0,0.0
REGION1,SEELCCS,2043,0.0,0.0
REGION1,SEELCCS,2044,0.0,0.0
REGION1,SEELCCS,2045,0.0,0.0
REGION1,SEELCCS,2046,0.0,0.0
REGION1,SEELCCS,2047,0.0,0.0
REGION1,SEELCCS,2048,0.0,0.0
REGION1,SEELCCS,2049,0.0,0.0
REGION1,SEELCCS,2050,0.0,0.0
REGION1,SEELCCS,2051,0.0,0.0
REGION1,SEELCCS,2052,0.0,0.0
REGION1,SEELCCS,2053,0.0,0.0
REGION1,SEELCCS,2054,0.0,0.0
REGION1,SEELCCS,2055,0.0,0.0
REGION1,SEELCCS,2056,0.0,0.0
REGION1,SEELCCS,2057,0.0,0.0
REGION1,SEELCCS,2058,0.0,0.0
REGION1,SEELCCS,2059,0.0,0.0
REGION1,SEELCCS,2060,0.0,0.0
